#{"t_start": 1635278842.9874032, "env_id": "Sprites-v2"}
r,l,t
6.084312,40,136.611941
-2.510118,40,136.705678
2.45134,40,136.768154
-1.773691,40,136.830638
6.215469,40,136.893125
5.711633,40,136.955609
7.555936,40,137.835407
2.316914,40,137.913514
-0.022623,40,138.007241
1.766146,40,138.069727
-1.052829,40,138.147832
4.770131,40,138.210321
5.509545,40,139.069493
0.889688,40,139.131976
0.453789,40,139.210119
0.317404,40,139.288191
0.5629,40,139.350675
7.059091,40,139.428827
6.884227,40,140.303618
1.524888,40,140.397306
7.184165,40,140.444167
-1.554257,40,140.537896
6.408013,40,140.600383
3.70366,40,140.678489
6.740727,40,141.582616
3.876474,40,141.660763
4.497551,40,141.754486
6.641182,40,141.832555
5.070964,40,141.89508
-2.249126,40,141.973191
5.932991,40,142.84513
3.233771,40,142.93885
6.887631,40,143.001303
3.795326,40,143.079407
6.00261,40,143.173134
1.172299,40,143.251281
6.430662,40,144.141656
4.664176,40,144.188522
11.913976,40,144.282291
6.723601,40,144.360397
7.776854,40,144.42284
2.531918,40,144.500947
8.527344,40,145.352755
2.017938,40,145.446484
3.499838,40,145.493308
7.262612,40,145.555838
0.958805,40,145.633941
8.668627,40,145.712006
6.804112,40,146.571179
-0.513568,40,146.649286
2.67128,40,146.727392
5.454426,40,146.789877
9.208126,40,146.883605
1.504048,40,146.946093
0.099227,40,147.809518
-1.477756,40,147.903287
4.677501,40,147.981352
4.052222,40,148.059456
5.760916,40,148.137565
6.430517,40,148.215669
7.340668,40,149.059263
5.324817,40,149.137327
5.051823,40,149.215439
4.005491,40,149.29358
4.921236,40,149.37165
4.381948,40,149.434173
6.433498,40,150.293348
-0.853162,40,150.371413
0.976095,40,150.433898
1.129784,40,150.496426
7.409841,40,150.558868
3.838773,40,150.637023
0.285017,40,151.492851
1.500532,40,151.555337
3.63591,40,151.633441
6.810864,40,151.711548
5.928717,40,151.789656
7.21958,40,151.867762
0.894134,40,152.779417
5.215798,40,152.857522
4.920601,40,152.935631
3.74552,40,153.013734
2.540114,40,153.076272
4.796469,40,153.138707
1.709995,40,154.029158
10.075859,40,154.122849
2.802317,40,154.185334
4.678324,40,154.247819
5.590822,40,154.325964
2.349615,40,154.404073
2.386067,40,155.245118
4.497004,40,155.307555
4.147606,40,155.385665
0.45069,40,155.448147
7.142961,40,155.510686
2.583852,40,155.573171
5.723081,40,156.432334
-2.050378,40,156.494822
4.538063,40,156.572919
7.91818,40,156.650989
5.872538,40,156.713519
2.938335,40,156.77596
5.594385,40,157.666376
5.303775,40,157.728861
6.410238,40,157.791346
5.614957,40,157.8695
8.013455,40,157.947597
-0.201137,40,158.025706
-1.919979,40,158.9005
2.803079,40,158.978569
3.095713,40,159.056675
5.285643,40,159.11916
5.989187,40,159.212924
3.878179,40,159.290993
8.478808,40,160.134545
8.26723,40,160.21265
7.14517,40,160.306416
3.294256,40,160.368903
6.833574,40,160.44697
-0.167468,40,160.509459
3.201169,40,161.384285
6.450292,40,161.446734
1.921329,40,161.524892
6.281335,40,161.602987
1.220809,40,161.665433
10.095173,40,161.727961
1.082708,40,162.605534
6.697639,40,162.699262
2.767439,40,162.761786
7.164013,40,162.824235
1.78738,40,162.922156
5.106897,40,162.964921
1.411822,40,163.85004
1.21087,40,163.912516
6.091259,40,163.975005
2.848579,40,164.037446
4.473557,40,164.115553
8.624452,40,164.193662
3.152645,40,165.037353
4.268691,40,165.115407
0.528416,40,165.19355
6.343542,40,165.271618
3.087398,40,165.334105
8.368853,40,165.41221
4.556547,40,166.297813
3.222513,40,166.375922
7.12178,40,166.453986
0.189882,40,166.516471
5.446028,40,166.563335
1.816882,40,166.641442
2.703821,40,167.519944
4.242203,40,167.598022
5.394005,40,167.660496
2.967042,40,167.738601
-0.911219,40,167.801123
6.894558,40,167.863574
4.920539,40,168.741866
0.679367,40,168.835592
7.764683,40,168.913692
7.591983,40,169.007442
6.696194,40,169.085531
7.630147,40,169.163629
0.170386,40,170.022773
5.027763,40,170.100918
5.582878,40,170.179024
3.692377,40,170.244355
4.899088,40,170.3187
8.055608,40,170.381186
5.053016,40,171.332139
2.47305,40,171.410205
9.331156,40,171.472727
5.584732,40,171.550851
7.06463,40,171.628943
-1.043197,40,171.691431
4.852465,40,172.597424
2.181357,40,172.648972
-2.683103,40,172.727042
6.794352,40,172.805185
5.928734,40,172.887205
0.775522,40,172.949694
-2.637804,40,173.81795
9.30858,40,173.880398
6.135375,40,173.958505
12.290242,40,174.036658
2.886386,40,174.099097
7.170666,40,174.17724
10.522436,40,175.03642
1.004477,40,175.114484
9.403506,40,175.18788
6.577947,40,175.254396
7.092597,40,175.339557
2.751271,40,175.404168
1.295528,40,176.279178
5.283848,40,176.357246
4.946832,40,176.419732
4.727987,40,176.482219
4.609389,40,176.560323
8.146897,40,176.638434
8.916262,40,177.528899
5.234835,40,177.575709
0.212872,40,177.638194
7.209707,40,177.716301
-1.117213,40,177.810067
0.17843,40,177.872515
2.498986,40,178.747308
1.35516,40,178.841075
-2.339323,40,178.919143
2.876933,40,178.981628
5.390131,40,179.059778
3.192989,40,179.122222
3.873918,40,179.981395
3.325422,40,180.05603
5.198102,40,180.125338
-0.655883,40,180.187821
-0.613922,40,180.268914
6.014158,40,180.362606
5.604393,40,181.206157
5.496901,40,181.268642
2.65285,40,181.346747
4.674927,40,181.424856
2.378456,40,181.502959
6.000803,40,181.581105
-0.795425,40,182.529555
7.95515,40,182.607622
9.527799,40,182.670108
8.470215,40,182.748215
7.003383,40,182.826368
5.453334,40,182.920048
7.806999,40,183.763279
1.21349,40,183.825766
2.902446,40,183.88825
-4.002028,40,183.950736
4.957814,40,183.9976
4.260675,40,184.075743
2.66054,40,184.919258
-0.958255,40,184.997402
6.03187,40,185.075522
7.871679,40,185.122378
6.45511,40,185.200481
-2.061953,40,185.262967
0.858436,40,186.13772
7.583853,40,186.200207
6.42826,40,186.262738
4.115868,40,186.356421
4.227357,40,186.41891
7.115918,40,186.512632
6.646032,40,187.403047
0.748079,40,187.496776
2.447772,40,187.574932
0.014422,40,187.652991
1.346081,40,187.731135
7.215913,40,187.809241
0.725312,40,188.685215
4.37538,40,188.763321
7.916035,40,188.82581
2.653752,40,188.903907
2.33201,40,188.98202
-4.507288,40,189.060086
10.197113,40,189.9505
3.315139,40,190.012986
0.869268,40,190.091093
9.153249,40,190.153618
8.725427,40,190.231683
5.663193,40,190.294168
4.463129,40,191.13776
-2.673886,40,191.215827
5.14862,40,191.293933
5.016006,40,191.356422
3.795997,40,191.418946
5.185016,40,191.512678
6.319351,40,192.371845
1.722074,40,192.465575
6.743799,40,192.543682
4.453456,40,192.621785
9.386,40,192.684232
-0.405473,40,192.746752
-0.070179,40,193.62233
1.486285,40,193.700481
6.324843,40,193.778543
2.750027,40,193.841029
5.849572,40,193.925922
6.772375,40,194.007356
6.6497,40,194.900955
9.605113,40,194.963401
2.482344,40,195.025888
4.696349,40,195.103992
7.304012,40,195.197759
10.164085,40,195.275866
7.385899,40,196.10963
2.973562,40,196.187727
1.012324,40,196.2658
5.068206,40,196.32833
4.22098,40,196.390768
8.82789,40,196.453296
9.45866,40,197.339404
3.137504,40,197.417508
-4.012414,40,197.480038
1.134494,40,197.558141
5.472646,40,197.648514
