#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
5.451204,40,62.112237
6.312459,40,62.190387
5.30922,40,62.518389
4.778653,40,62.596496
4.054035,40,62.674603
2.367648,40,62.737087
1.379967,40,62.799572
6.978152,40,62.86206
4.781204,40,63.143245
3.181195,40,63.236973
5.888592,40,63.330699
3.92802,40,63.45567
2.448414,40,63.533775
4.05784,40,63.596263
8.465261,40,63.955593
4.219405,40,64.049281
-1.804688,40,64.130116
5.480965,40,64.180317
-4.294211,40,64.242805
7.283061,40,64.289668
2.235978,40,64.602373
5.272768,40,64.680486
6.086445,40,64.747073
7.579654,40,64.82518
5.383545,40,64.903287
4.82278,40,64.965729
2.647891,40,65.30944
4.640608,40,65.387505
0.146619,40,65.434368
4.16844,40,65.512474
-3.172225,40,65.574959
5.801597,40,65.637453
6.392775,40,65.956842
0.214383,40,66.019327
5.351308,40,66.113058
4.169385,40,66.175579
6.167929,40,66.238026
5.341671,40,66.316136
4.38264,40,66.64418
7.769244,40,66.737908
4.187114,40,66.816051
-0.111748,40,66.894123
4.616267,40,66.956648
7.273616,40,67.034714
0.572161,40,67.378423
3.45709,40,67.456489
3.886744,40,67.534597
4.229796,40,67.597123
3.692137,40,67.675224
9.559621,40,67.768957
2.615979,40,68.081387
7.211007,40,68.165104
2.572916,40,68.243247
8.067903,40,68.305699
1.912015,40,68.368181
7.525934,40,68.44629
3.063018,40,68.774375
3.491425,40,68.868107
8.410131,40,68.94622
5.241381,40,69.008658
7.958935,40,69.086808
-2.440989,40,69.149286
6.637039,40,69.477337
-4.52298,40,69.571064
9.185945,40,69.649129
5.527927,40,69.727236
2.93752,40,69.789722
5.086007,40,69.86787
-3.23358,40,70.229793
6.483716,40,70.315576
5.737349,40,70.37806
9.502819,40,70.471788
5.161798,40,70.534276
4.42927,40,70.596797
-0.275451,40,70.909225
-0.323495,40,70.956051
2.934294,40,71.018574
1.190642,40,71.092045
6.158638,40,71.163686
6.183652,40,71.226173
7.276514,40,71.522977
8.070122,40,71.585461
10.926848,40,71.679229
8.892792,40,71.741675
4.419932,40,71.788541
7.084968,40,71.858624
2.164112,40,72.17761
5.485125,40,72.255753
3.879473,40,72.349499
3.840942,40,72.411929
6.200672,40,72.505696
3.598913,40,72.568143
5.765383,40,72.896192
6.517039,40,72.974299
4.125401,40,73.036823
6.704379,40,73.114936
0.92282,40,73.200496
9.180704,40,73.294268
0.194175,40,73.622316
1.042214,40,73.684802
5.483003,40,73.747245
5.367584,40,73.825351
5.299176,40,73.903458
9.479195,40,73.981601
8.516382,40,74.303396
5.179804,40,74.365878
0.551442,40,74.444031
2.107451,40,74.490849
4.460523,40,74.584577
8.833723,40,74.662728
0.112476,40,74.975678
3.389159,40,75.037595
-2.996966,40,75.100118
-0.295657,40,75.162605
-3.587005,40,75.240716
-3.955172,40,75.318822
6.123956,40,75.646827
9.096614,40,75.724976
2.189662,40,75.803088
6.139415,40,75.865527
1.643409,40,75.912391
-0.158149,40,75.990496
3.870201,40,76.302922
3.948558,40,76.36541
8.943644,40,76.427894
3.123794,40,76.490379
5.289624,40,76.568488
5.639095,40,76.646593
10.199863,40,76.927778
3.186635,40,77.005884
3.145237,40,77.068412
3.937024,40,77.146473
10.877465,40,77.208997
-1.02596,40,77.302737
5.798964,40,77.635158
7.775031,40,77.713264
3.781419,40,77.796647
-0.963517,40,77.85917
1.661239,40,77.921665
9.016095,40,77.999724
0.708139,40,78.312149
8.858431,40,78.390258
3.857855,40,78.452743
2.421262,40,78.530888
7.136088,40,78.609006
5.958905,40,78.655818
5.906857,40,78.952623
3.384508,40,79.046354
-2.328724,40,79.09322
-0.290233,40,79.171324
6.588687,40,79.24943
7.886867,40,79.296294
8.485134,40,79.608719
0.83569,40,79.686828
8.181898,40,79.764932
1.459576,40,79.843039
4.607943,40,79.905524
7.984721,40,79.983631
3.058121,40,80.28048
-1.758745,40,80.342921
-2.594735,40,80.421028
0.507799,40,80.483516
5.844335,40,80.546002
-0.339711,40,80.624106
8.142656,40,80.905292
5.097956,40,80.983397
3.946901,40,81.045881
1.651508,40,81.139651
8.369468,40,81.217715
1.007339,40,81.292338
1.65723,40,81.635998
8.704953,40,81.698446
-0.302879,40,81.760932
3.54446,40,81.839038
6.264543,40,81.901523
6.456447,40,81.979629
-2.922983,40,82.307715
7.522245,40,82.420364
7.182828,40,82.51409
8.022011,40,82.576574
3.328643,40,82.639062
6.231878,40,82.744638
5.087941,40,83.18756
-0.207568,40,83.282325
10.480791,40,83.372495
8.078041,40,83.468469
-3.971021,40,83.562229
6.63886,40,83.62472
7.749399,40,83.95277
-2.030207,40,84.046457
-1.220564,40,84.122425
2.290701,40,84.171673
-0.989548,40,84.234155
5.538375,40,84.312262
5.129146,40,84.620939
6.903988,40,84.667766
-0.642296,40,84.761491
6.547241,40,84.83964
4.417199,40,84.886507
5.967086,40,84.966386
-3.773857,40,85.294434
11.198687,40,85.372538
5.839803,40,85.450691
3.287696,40,85.513133
1.280724,40,85.591276
5.927894,40,85.638104
2.715324,40,85.919288
1.582471,40,85.997392
8.095056,40,86.05988
-1.714683,40,86.137983
4.190045,40,86.21609
4.629969,40,86.278577
-0.687484,40,86.637865
1.13269,40,86.700352
-1.088292,40,86.747214
9.08576,40,86.809702
5.440446,40,86.872187
-0.585003,40,86.934672
7.424945,40,87.231475
3.89575,40,87.325205
4.696299,40,87.387748
4.365681,40,87.450177
12.95014,40,87.512704
6.85218,40,87.606389
-1.618514,40,87.903192
2.425278,40,87.996921
