#{"t_start": 1635148190.8341298, "env_id": "SpritesState-v2"}
r,l,t
6.076664,40,32.750309
8.161358,40,32.781557
8.602812,40,32.881387
10.381446,40,32.912679
9.939044,40,32.960727
7.424279,40,32.991968
7.865883,40,33.043865
8.588124,40,33.078521
7.773632,40,33.197391
10.27853,40,33.229956
6.437583,40,33.261224
10.285111,40,33.295716
7.232626,40,33.32812
10.864998,40,33.360429
7.180862,40,33.458378
6.802271,40,33.508588
6.697051,40,33.546358
10.735692,40,33.589722
10.844092,40,33.637743
9.910281,40,33.652651
6.799495,40,33.775397
9.561992,40,33.811584
8.220418,40,33.844967
12.422842,40,33.891832
7.079227,40,33.924168
9.167909,40,33.955421
6.17453,40,34.076737
7.535536,40,34.110183
8.902442,40,34.161259
8.103596,40,34.194752
9.893208,40,34.242702
11.835343,40,34.259528
7.913806,40,34.392334
7.125837,40,34.431803
10.411638,40,34.46396
9.010929,40,34.516224
8.536918,40,34.548803
8.218543,40,34.581546
6.803367,40,34.712724
8.13145,40,34.744013
9.701073,40,34.790885
7.306385,40,34.822165
11.432132,40,34.85518
8.03664,40,34.888562
8.224547,40,35.022069
8.777421,40,35.056175
9.952722,40,35.099676
6.703629,40,35.134148
10.101779,40,35.181095
7.803173,40,35.196715
7.930403,40,35.300282
6.012597,40,35.331517
9.123987,40,35.379669
10.820867,40,35.410912
8.815441,40,35.442124
10.692402,40,35.474504
8.325528,40,35.611474
6.782147,40,35.647056
5.892639,40,35.678344
6.419337,40,35.726472
8.269954,40,35.760933
10.555472,40,35.792217
8.75599,40,35.90948
10.199814,40,35.961098
6.993269,40,36.000773
7.650866,40,36.035342
7.7678,40,36.067865
9.996172,40,36.101998
8.764327,40,36.220242
10.620252,40,36.25486
4.413405,40,36.287284
5.529365,40,36.334274
10.629905,40,36.372317
5.824523,40,36.40479
8.112946,40,36.52335
6.879357,40,36.55578
12.660167,40,36.603698
6.324314,40,36.653902
8.690976,40,36.686268
6.788793,40,36.717514
12.350399,40,36.83577
7.10333,40,36.870219
7.050615,40,36.918222
5.957026,40,36.965128
8.690398,40,36.998502
8.757717,40,37.026932
10.479983,40,37.145555
6.624301,40,37.179986
8.110868,40,37.224569
9.927154,40,37.257666
8.574616,40,37.298827
11.602215,40,37.324036
8.600873,40,37.445369
9.788989,40,37.47816
7.80004,40,37.57076
10.812033,40,37.606869
8.399506,40,37.643409
10.565225,40,37.676628
9.433333,40,37.793667
6.7836,40,37.827721
8.992371,40,37.877547
8.011321,40,37.925673
11.395117,40,37.956914
6.620164,40,37.990325
7.960234,40,38.110261
10.440153,40,38.144661
7.689497,40,38.179374
7.855416,40,38.22953
8.108537,40,38.262998
11.763251,40,38.294283
6.424522,40,38.424871
11.979691,40,38.473156
6.641067,40,38.511872
11.077876,40,38.552581
10.101875,40,38.584748
11.273774,40,38.617404
9.911354,40,38.712303
8.019645,40,38.761544
9.42405,40,38.792867
5.36364,40,38.826124
9.680411,40,38.858615
10.340209,40,38.892082
5.837065,40,39.014113
10.524991,40,39.062163
6.071227,40,39.111432
11.439475,40,39.14375
10.175144,40,39.175005
8.700385,40,39.206277
5.47301,40,39.333579
8.378606,40,39.381577
8.254464,40,39.412941
12.149317,40,39.459805
10.38847,40,39.502392
9.447397,40,39.535929
11.525296,40,39.675301
4.518376,40,39.7111
11.26819,40,39.743382
8.010803,40,39.781614
5.902896,40,39.809902
11.035671,40,39.842293
9.611321,40,39.954253
6.49066,40,39.987556
8.317987,40,40.020901
10.213383,40,40.053349
13.293308,40,40.08786
5.434138,40,40.119113
8.15164,40,40.250097
8.798244,40,40.302946
7.932206,40,40.349817
10.98617,40,40.381094
10.828208,40,40.412331
9.667612,40,40.449261
7.276078,40,40.586824
7.313287,40,40.621336
8.73631,40,40.65471
10.626134,40,40.704804
11.076771,40,40.739397
11.900058,40,40.770697
8.11135,40,40.883144
8.111461,40,40.925833
8.734811,40,40.974039
9.014255,40,41.005283
8.580768,40,41.036544
8.57795,40,41.054589
8.09442,40,41.172635
8.493295,40,41.206333
4.552318,40,41.254492
9.62218,40,41.30968
8.790406,40,41.342036
7.803798,40,41.374615
9.603815,40,41.50672
10.133275,40,41.540936
9.500162,40,41.589075
11.230666,40,41.637105
7.597757,40,41.670496
5.114548,40,41.696379
8.249957,40,41.816885
5.782164,40,41.864971
6.899467,40,41.911868
9.874007,40,41.945179
13.391972,40,41.977514
8.966681,40,42.0088
6.795192,40,42.118512
6.334781,40,42.1474
9.367601,40,42.198649
10.540383,40,42.24373
10.14123,40,42.277687
6.06797,40,42.321024
8.049836,40,42.437384
10.507751,40,42.484309
9.877426,40,42.517679
8.157349,40,42.550187
7.926609,40,42.585103
7.267082,40,42.616358
7.711991,40,42.721553
7.408766,40,42.75283
11.353,40,42.785128
9.072896,40,42.817499
8.665386,40,42.865651
8.88731,40,42.896901
9.764753,40,43.000813
8.820679,40,43.049148
8.659716,40,43.080517
6.702647,40,43.129512
6.562641,40,43.161887
9.75084,40,43.196851
6.56244,40,43.315208
6.694689,40,43.367231
6.715919,40,43.399653
11.957778,40,43.447619
9.408209,40,43.481487
7.641955,40,43.514058
7.344203,40,43.625928
10.92063,40,43.641549
8.92768,40,43.692538
6.99121,40,43.724882
5.508181,40,43.757295
6.757842,40,43.791398
8.932803,40,43.935839
9.935301,40,43.968589
7.802108,40,44.015484
8.14135,40,44.048782
6.192686,40,44.080104
7.897703,40,44.112519
8.50442,40,44.224273
12.427825,40,44.273374
11.044485,40,44.305807
9.443187,40,44.339215
6.316014,40,44.38728
9.412734,40,44.403041
8.375065,40,44.536175
10.335827,40,44.584185
10.110852,40,44.634481
11.225863,40,44.666835
9.302712,40,44.699189
12.674507,40,44.731918
9.927345,40,44.828175
9.613026,40,44.859465
9.852473,40,44.897201
9.008022,40,44.929688
9.747754,40,44.963156
7.191063,40,45.012716
6.445883,40,45.139699
8.240477,40,45.172132
7.772418,40,45.203385
5.951855,40,45.234628
9.171751,40,45.26708
9.066732,40,45.283987
10.137624,40,45.424996
12.160606,40,45.442139
10.847515,40,45.474513
10.257586,40,45.507111
10.641994,40,45.540603
10.30784,40,45.589836
7.977672,40,45.687204
9.471772,40,45.738469
12.738763,40,45.785374
6.750135,40,45.83518
6.727101,40,45.866432
7.66238,40,45.900676
7.633267,40,46.026111
9.124072,40,46.064651
6.424025,40,46.114713
8.781077,40,46.148227
9.611957,40,46.180816
7.613842,40,46.212078
12.049069,40,46.343962
7.72531,40,46.390859
6.622723,40,46.423923
9.641059,40,46.456308
5.724997,40,46.505721
9.675081,40,46.521385
8.497992,40,46.664234
8.95526,40,46.713388
11.235461,40,46.760394
7.787387,40,46.793864
8.486738,40,46.828281
11.000591,40,46.843942
12.468479,40,46.95627
7.552102,40,47.005351
9.21495,40,47.053483
7.976829,40,47.084727
9.404908,40,47.118182
9.236611,40,47.169745
9.324347,40,47.27862
7.998193,40,47.309874
9.027617,40,47.343123
5.743703,40,47.390126
6.927774,40,47.421322
9.198791,40,47.461548
7.442163,40,47.595702
10.842497,40,47.629461
8.824247,40,47.661804
10.661981,40,47.708715
10.213636,40,47.757668
9.119085,40,47.786681
7.37918,40,47.878932
7.165108,40,47.93457
7.835774,40,47.965779
7.712545,40,48.015963
6.981371,40,48.049454
6.871129,40,48.078204
8.82786,40,48.200524
10.089877,40,48.24989
8.878634,40,48.282286
10.798839,40,48.332336
9.882276,40,48.363669
10.276896,40,48.410574
8.731094,40,48.527772
9.918836,40,48.569654
8.334184,40,48.615116
5.603553,40,48.66196
9.82657,40,48.694451
11.188869,40,48.725682
9.596088,40,48.870688
7.532558,40,48.919731
10.726651,40,48.953112
10.329436,40,48.986691
9.075902,40,49.033676
7.445693,40,49.049296
10.932373,40,49.161913
7.990474,40,49.197218
9.859307,40,49.239884
9.121301,40,49.288116
8.635333,40,49.336281
7.380776,40,49.353762
9.849431,40,49.480339
11.399017,40,49.5142
10.974572,40,49.55424
9.629808,40,49.59081
7.209855,40,49.645185
8.231964,40,49.662601
5.447348,40,49.785683
9.353104,40,49.817985
7.035789,40,49.850394
6.848422,40,49.866061
7.848614,40,49.898397
11.47025,40,49.930747
7.339089,40,50.080654
9.442058,40,50.113008
10.041398,40,50.144408
8.283005,40,50.194669
8.740225,40,50.23157
9.797592,40,50.262872
9.611945,40,50.364608
10.261162,40,50.412705
9.083544,40,50.446081
7.904305,40,50.477374
8.63437,40,50.525646
6.311244,40,50.565727
8.399944,40,50.718088
9.104203,40,50.761401
9.212635,40,50.794269
9.927517,40,50.855047
10.753029,40,50.895576
11.208417,40,50.929916
11.046397,40,51.029443
7.466073,40,51.0662
8.319816,40,51.099809
7.123648,40,51.132217
9.663788,40,51.180211
11.752271,40,51.211496
6.772053,40,51.328284
8.382158,40,51.362835
11.804003,40,51.4034
6.084908,40,51.436288
8.095528,40,51.469296
5.608697,40,51.500596
9.762322,40,51.628021
7.742268,40,51.678521
6.537778,40,51.71084
9.152403,40,51.739437
9.395326,40,51.772858
8.929617,40,51.805272
8.921669,40,51.922542
7.998333,40,51.958431
7.16768,40,51.989718
10.750249,40,52.022143
8.026174,40,52.055661
8.453743,40,52.089195
8.419835,40,52.217962
7.959818,40,52.265039
11.063545,40,52.314176
11.728082,40,52.356632
7.399783,40,52.394276
10.204112,40,52.4099
10.818089,40,52.561073
8.862709,40,52.601973
10.955134,40,52.645068
9.481015,40,52.680438
6.941334,40,52.711812
7.979416,40,52.749217
7.581625,40,52.880237
7.846262,40,52.932043
11.06714,40,52.978544
10.364815,40,53.011247
10.026729,40,53.043702
9.714995,40,53.059323
13.662247,40,53.166214
8.33048,40,53.21423
8.819496,40,53.246503
11.768178,40,53.278861
7.441616,40,53.328872
8.86711,40,53.344493
7.13718,40,53.480881
10.343215,40,53.496538
9.471747,40,53.528979
9.560156,40,53.577718
9.55678,40,53.599551
11.834194,40,53.633041
9.488358,40,53.764409
10.415262,40,53.814642
9.511192,40,53.848046
9.418461,40,53.89686
8.8629,40,53.928237
10.502626,40,53.960642
7.199257,40,54.082215
7.715374,40,54.119007
10.177801,40,54.150292
10.59892,40,54.182645
11.393674,40,54.215054
9.156061,40,54.247436
11.743686,40,54.384598
11.609713,40,54.417078
10.008314,40,54.448322
8.115899,40,54.499047
7.733297,40,54.529365
10.325551,40,54.558285
13.338527,40,54.683748
10.105189,40,54.734165
13.807349,40,54.766519
10.095034,40,54.816442
7.202401,40,54.860903
13.045861,40,54.876703
11.675948,40,54.98516
11.082727,40,55.016447
9.793719,40,55.047692
12.108799,40,55.0975
10.681252,40,55.131045
10.696905,40,55.154492
9.17373,40,55.264959
11.035378,40,55.313028
6.974311,40,55.359898
10.900564,40,55.392198
8.733555,40,55.424629
10.377282,40,55.457022
11.865621,40,55.596359
10.279159,40,55.636514
10.966557,40,55.684017
8.014419,40,55.734276
8.306039,40,55.771955
9.797698,40,55.788664
6.651549,40,55.905818
11.182456,40,55.93983
10.341209,40,55.988109
10.748359,40,56.019508
6.734492,40,56.058294
9.218453,40,56.091693
10.294261,40,56.205773
8.851033,40,56.255726
9.949416,40,56.288211
8.660385,40,56.335204
9.055426,40,56.369241
11.088137,40,56.384913
12.008197,40,56.486987
6.507649,40,56.521366
7.518966,40,56.559975
10.864636,40,56.593431
9.498571,40,56.643745
6.293991,40,56.676159
8.448073,40,56.799289
9.284496,40,56.835462
10.469672,40,56.868108
6.774615,40,56.899388
12.181417,40,56.932696
7.895266,40,56.966268
10.376304,40,57.097389
9.469219,40,57.149645
8.533121,40,57.188461
11.423805,40,57.221749
9.482538,40,57.255223
11.436775,40,57.272052
11.834255,40,57.400455
11.666734,40,57.432852
7.014566,40,57.464139
8.468143,40,57.518581
11.949643,40,57.561722
12.560232,40,57.587003
8.143211,40,57.719029
9.439904,40,57.768152
6.680212,40,57.816303
10.849793,40,57.849847
8.445052,40,57.882275
10.002499,40,57.898985
7.709323,40,58.054147
10.299114,40,58.104491
9.50519,40,58.137099
8.736039,40,58.174616
10.265052,40,58.208435
8.486818,40,58.239812
7.310777,40,58.349382
8.986146,40,58.38278
10.877429,40,58.429768
8.94409,40,58.462192
10.3618,40,58.495663
10.620622,40,58.528653
9.135841,40,58.678471
11.269115,40,58.727382
8.504271,40,58.745103
10.846895,40,58.794245
8.762398,40,58.843286
10.188457,40,58.891407
5.902982,40,59.049638
10.642731,40,59.082039
11.468798,40,59.13113
6.523252,40,59.165316
12.625492,40,59.198892
7.635814,40,59.232317
