#{"t_start": 1635107119.5098624, "env_id": "Sprites-v1"}
r,l,t
7.060721,40,229.299184
10.871643,40,229.37729
5.647498,40,229.455437
4.32379,40,230.347665
4.73482,40,230.425772
3.384523,40,230.488257
0.029265,40,230.550738
4.143364,40,230.628812
3.590693,40,230.706955
6.688623,40,231.615139
3.568053,40,231.708859
1.76121,40,231.786972
1.794559,40,231.865039
3.979787,40,231.927564
5.817259,40,232.021297
9.441483,40,232.927289
2.844521,40,233.021056
4.733429,40,233.114792
1.123726,40,233.177266
2.975329,40,233.271
5.090985,40,233.349064
5.429758,40,234.286341
8.762026,40,234.348867
-1.20509,40,234.442595
6.466698,40,234.505077
3.876985,40,234.583186
5.407123,40,234.645634
-0.087495,40,235.598533
4.291028,40,235.676641
-2.401192,40,235.754797
6.412841,40,235.831762
8.684113,40,235.915351
11.213798,40,235.977834
0.003054,40,236.86821
0.923374,40,236.946358
3.129718,40,237.008848
8.52466,40,237.086953
5.173355,40,237.165058
6.731653,40,237.243169
5.161905,40,238.131689
4.368861,40,238.178514
6.52004,40,238.256658
5.24672,40,238.334766
9.28748,40,238.412869
8.483797,40,238.506592
6.162824,40,239.397015
4.294945,40,239.475124
3.533317,40,239.553191
3.50969,40,239.631334
-1.638867,40,239.709443
2.355804,40,239.787548
2.726467,40,240.697211
-0.393968,40,240.775279
8.144379,40,240.869049
5.308796,40,240.931531
0.174598,40,241.002181
6.251051,40,241.08029
2.175423,40,242.017445
0.848413,40,242.111217
3.704997,40,242.18932
-6.124731,40,242.251805
-0.537418,40,242.345532
1.001047,40,242.423649
5.96696,40,243.329633
11.510029,40,243.392162
2.749417,40,243.485894
7.344804,40,243.563991
4.214138,40,243.642104
5.150061,40,243.704545
5.125864,40,244.628085
5.113871,40,244.706197
9.497697,40,244.799881
4.945415,40,244.866048
1.159259,40,244.933458
-0.625856,40,245.011524
5.098984,40,245.917599
11.137836,40,245.980046
6.226909,40,246.058191
2.754255,40,246.136303
4.911009,40,246.229985
6.793354,40,246.292508
5.993002,40,247.203508
-1.035915,40,247.297198
2.088217,40,247.375335
6.201496,40,247.446518
4.357633,40,247.524663
7.753799,40,247.587111
2.198933,40,248.477561
11.996759,40,248.555632
8.127356,40,248.63378
4.677734,40,248.711882
-0.47323,40,248.789991
6.499229,40,248.914925
7.532331,40,249.789717
1.760108,40,249.868803
-3.72268,40,249.963425
5.99357,40,250.037024
6.748526,40,250.115134
4.153353,40,250.208858
6.113906,40,251.099235
3.627319,40,251.192963
3.131353,40,251.271108
3.238304,40,251.364838
8.198068,40,251.442945
3.989106,40,251.521042
-2.846543,40,252.422427
5.322746,40,252.500576
5.574979,40,252.591019
3.689326,40,252.669126
-0.697021,40,252.747238
2.355578,40,252.842161
-2.710033,40,253.715811
5.903203,40,253.793914
5.750185,40,253.859139
5.70817,40,253.948313
3.122863,40,254.02638
0.01879,40,254.104522
4.1003,40,254.979278
-0.443885,40,255.073005
4.119474,40,255.151154
3.570663,40,255.197979
1.833816,40,255.276123
-1.343507,40,255.354229
6.213912,40,256.246307
3.320865,40,256.324375
8.873914,40,256.402526
3.137625,40,256.480632
10.261875,40,256.543122
8.610536,40,256.621216
0.490132,40,257.496019
6.596469,40,257.574082
7.563753,40,257.652225
