#{"t_start": 1635130424.9984646, "env_id": "Sprites-v0"}
r,l,t
8.659811,40,164.698365
3.334496,40,164.776471
7.079818,40,164.85458
2.746762,40,164.948306
4.540585,40,165.826838
1.660419,40,165.904945
1.082369,40,165.96743
7.316863,40,166.045535
1.703643,40,166.108021
5.031737,40,166.186128
3.262347,40,167.045301
1.407602,40,167.123408
2.663316,40,167.185892
3.686378,40,167.248378
6.591935,40,167.326484
8.106989,40,167.395124
4.323855,40,168.306138
5.68732,40,168.379441
-1.994509,40,168.444504
1.879276,40,168.538233
6.600219,40,168.61634
11.356795,40,168.678986
0.823179,40,169.57108
5.094655,40,169.664808
0.04472,40,169.727293
6.52213,40,169.789778
1.799728,40,169.852262
7.029916,40,169.914748
-2.104527,40,170.758301
6.080445,40,170.820786
3.94515,40,170.89893
0.13903,40,170.945756
6.58808,40,171.008241
-2.042739,40,171.070727
0.129433,40,171.945523
2.17874,40,172.023628
9.027468,40,172.101734
6.693393,40,172.16422
7.734333,40,172.242326
6.85779,40,172.304812
2.097386,40,173.149896
1.485814,40,173.228005
4.956095,40,173.290489
4.044807,40,173.38302
0.737118,40,173.440012
7.921241,40,173.498211
4.704901,40,174.371662
5.312988,40,174.445868
0.318204,40,174.508354
-5.889329,40,174.570838
5.738359,40,174.63332
4.208667,40,174.71143
2.477532,40,175.614278
4.27187,40,175.680961
3.82605,40,175.759066
2.327282,40,175.837173
6.371533,40,175.915281
3.895464,40,175.977766
9.502474,40,176.86818
3.102222,40,176.915045
7.915791,40,176.977531
-0.639655,40,177.040016
8.655907,40,177.118122
6.143438,40,177.196229
3.887631,40,178.086644
-0.387744,40,178.180372
7.829534,40,178.258478
2.623803,40,178.320964
4.71233,40,178.38345
6.684008,40,178.461556
3.895598,40,179.320729
6.191267,40,179.398834
4.669443,40,179.476942
5.960143,40,179.539428
3.109354,40,179.601912
8.465847,40,179.680019
9.293992,40,180.539662
2.413378,40,180.617767
4.294655,40,180.680253
2.614354,40,180.758359
2.787769,40,180.820845
7.738728,40,180.914572
0.306663,40,181.804988
3.163111,40,181.883096
12.588117,40,181.94558
5.600358,40,182.039308
8.071551,40,182.117414
7.559874,40,182.195521
8.240076,40,183.085938
3.525593,40,183.164043
0.827037,40,183.24215
6.807446,40,183.304635
6.056249,40,183.382742
2.05735,40,183.445226
-8.514216,40,184.320021
7.041887,40,184.371456
1.184657,40,184.448613
2.739483,40,184.495438
3.589158,40,184.589167
4.193589,40,184.651651
5.235475,40,185.526445
9.494525,40,185.604552
-0.004945,40,185.682659
1.746086,40,185.760765
9.165879,40,185.838873
0.963655,40,185.932603
0.31593,40,186.901121
1.401622,40,186.963607
-0.596002,40,187.026133
5.184826,40,187.104199
5.632611,40,187.166686
2.10418,40,187.244791
4.960442,40,188.135207
7.950222,40,188.197693
2.847143,40,188.275799
2.114765,40,188.369527
8.718562,40,188.447633
5.727323,40,188.541362
0.918594,40,189.525507
-2.244705,40,189.572369
5.708389,40,189.650478
5.832437,40,189.71296
3.959432,40,189.775446
2.142355,40,189.822311
3.415585,40,190.744796
9.642547,40,190.822901
5.634055,40,190.901008
4.155104,40,190.979115
-1.698445,40,191.057221
2.783919,40,191.135328
5.560325,40,192.025744
6.79779,40,192.10385
8.973433,40,192.181957
2.330804,40,192.260063
1.59233,40,192.349189
5.197653,40,192.426355
0.062614,40,193.290595
4.646691,40,193.363676
-2.979682,40,193.441784
2.574847,40,193.488647
6.726023,40,193.551132
3.981352,40,193.597996
0.881556,40,194.489416
7.736471,40,194.546293
2.09956,40,194.608778
6.729037,40,194.686885
3.324676,40,194.749371
-1.069397,40,194.811856
5.907764,40,195.725453
8.143163,40,195.787939
-0.684616,40,195.834804
6.857522,40,195.91291
7.484154,40,195.975394
4.649279,40,196.037881
10.389428,40,196.928295
7.55926,40,197.006402
1.987175,40,197.100129
10.539797,40,197.178236
0.515793,40,197.225101
3.087153,40,197.287589
-0.046334,40,198.209244
11.08814,40,198.28735
1.102209,40,198.381078
1.137405,40,198.474806
2.921491,40,198.552912
7.325391,40,198.63102
2.157433,40,199.505813
-0.741725,40,199.568298
0.80632,40,199.630784
12.333167,40,199.708891
1.793845,40,199.771376
12.180235,40,199.833861
2.489988,40,200.724277
5.731653,40,200.786763
5.347301,40,200.864868
3.772226,40,200.911732
-1.243852,40,200.974262
8.898063,40,201.036705
3.221417,40,201.911497
-0.506823,40,202.005225
1.707112,40,202.06771
6.041231,40,202.161438
5.814833,40,202.239546
-0.091138,40,202.317652
2.750278,40,203.208067
8.362096,40,203.286173
-3.218297,40,203.379901
5.055698,40,203.426765
4.180298,40,203.504871
-8.674476,40,203.567358
5.615224,40,204.436754
0.386728,40,204.482939
11.299616,40,204.545429
1.747467,40,204.606028
4.147343,40,204.699757
-3.548502,40,204.793484
1.342527,40,205.667098
3.089871,40,205.729582
11.274993,40,205.807688
1.451228,40,205.901416
4.75864,40,205.979523
2.984855,40,206.057631
1.112484,40,206.916803
8.029165,40,206.994911
-1.414449,40,207.057396
8.69936,40,207.11988
4.997901,40,207.182367
1.835907,40,207.244851
3.346745,40,208.122383
3.118657,40,208.200487
4.8372,40,208.262973
7.174838,40,208.3567
7.340644,40,208.419188
6.561407,40,208.48167
1.95549,40,209.387707
5.885213,40,209.434572
6.443713,40,209.512678
-0.324837,40,209.606409
-3.364,40,209.668892
-0.528042,40,209.746998
3.633432,40,210.656638
-0.795761,40,210.734745
3.282803,40,210.81285
4.594753,40,210.875336
5.263498,40,210.937822
5.60619,40,211.000306
3.258536,40,211.937586
1.975501,40,212.015692
10.341909,40,212.078177
2.414663,40,212.156283
5.013141,40,212.23439
2.377063,40,212.296876
8.968133,40,213.198873
5.329298,40,213.276979
1.110139,40,213.339464
3.125765,40,213.401949
10.52852,40,213.448814
7.658586,40,213.526921
4.368573,40,214.436173
5.236995,40,214.514282
4.329757,40,214.576766
4.132246,40,214.623631
5.096442,40,214.686115
9.25583,40,214.7486
6.461106,40,215.667029
1.360089,40,215.713894
3.462588,40,215.776379
0.343635,40,215.854487
5.132688,40,215.932592
4.9434,40,216.0107
4.234483,40,216.885493
6.20695,40,216.94798
-2.05714,40,217.010465
1.610979,40,217.088571
7.600615,40,217.151056
5.807565,40,217.213541
4.956424,40,218.094177
8.206326,40,218.172282
4.513048,40,218.234767
5.202504,40,218.312876
7.23752,40,218.406602
3.064145,40,218.484708
6.910612,40,219.343882
7.315779,40,219.406369
2.567542,40,219.468854
5.242653,40,219.546958
1.89086,40,219.640687
6.38343,40,219.703172
2.770016,40,220.58825
2.426946,40,220.635112
-1.310723,40,220.713218
2.873216,40,220.775705
4.61649,40,220.853811
10.842957,40,220.931919
8.296632,40,221.837954
4.01645,40,221.900439
4.548239,40,221.978546
-2.664439,40,222.056653
3.901461,40,222.150381
3.373485,40,222.228489
7.210093,40,223.103281
10.585331,40,223.19701
6.601737,40,223.275117
5.626448,40,223.410557
2.046777,40,223.484464
-0.25846,40,223.539507
5.383822,40,224.39868
10.257759,40,224.476786
9.159787,40,224.539271
1.05341,40,224.617379
7.375769,40,224.679864
8.100757,40,224.773591
5.964157,40,225.648983
7.357097,40,225.742713
0.364349,40,225.83644
3.211386,40,225.946908
7.013564,40,226.00619
-0.602469,40,226.082701
2.118259,40,226.941873
-3.6166,40,227.004357
4.420968,40,227.066843
4.751884,40,227.144949
1.190331,40,227.223057
3.934124,40,227.301163
2.723365,40,228.2072
7.77864,40,228.269686
6.174013,40,228.33217
2.69191,40,228.410277
9.105603,40,228.472762
7.105836,40,228.550869
4.75493,40,229.441283
4.043387,40,229.503769
3.903076,40,229.581876
7.632581,40,229.659983
4.297872,40,229.738089
3.475965,40,229.800574
3.637677,40,230.694766
3.267943,40,230.74163
4.81499,40,230.804113
1.958837,40,230.88222
0.271708,40,230.944706
1.683774,40,231.022811
2.900787,40,231.897606
3.290856,40,231.975712
6.707873,40,232.053818
4.927961,40,232.100682
3.532774,40,232.194411
3.488943,40,232.249379
2.829308,40,233.154537
2.50779,40,233.232645
8.652924,40,233.310751
8.867833,40,233.388859
7.29408,40,233.466964
5.904848,40,233.52945
4.061641,40,234.404244
7.376792,40,234.48235
