#{"t_start": 1635296556.794518, "env_id": "Sprites-v1"}
r,l,t
7.406743,40,94.491266
4.158996,40,94.569372
4.216426,40,94.631858
9.375207,40,94.694343
4.413449,40,94.756829
-1.693281,40,94.834937
7.880804,40,95.134425
0.844489,40,95.196914
9.716093,40,95.275056
4.425123,40,95.353124
6.20399,40,95.399987
4.143381,40,95.478094
2.745936,40,95.774899
5.956117,40,95.821765
0.722749,40,95.884248
8.212666,40,95.962355
5.817343,40,96.024844
-0.976728,40,96.071745
4.645231,40,96.399751
3.05392,40,96.462237
1.719027,40,96.524722
7.704895,40,96.602829
3.360272,40,96.665314
2.171108,40,96.743423
2.945109,40,97.095909
-1.484969,40,97.173848
4.882521,40,97.251993
6.424686,40,97.330062
6.590246,40,97.392547
2.96559,40,97.455031
5.811918,40,97.767457
8.915469,40,97.829982
3.236001,40,97.876807
4.018093,40,97.954914
3.844,40,98.0174
-0.436118,40,98.064266
-0.540508,40,98.392312
-2.755836,40,98.470418
4.490462,40,98.532904
5.367722,40,98.595388
4.561664,40,98.657873
7.428412,40,98.72036
5.46898,40,99.045318
4.112439,40,99.103473
6.355917,40,99.186814
6.304734,40,99.256501
5.69813,40,99.350228
6.53672,40,99.426466
10.269304,40,99.754511
-1.231529,40,99.832618
-0.00313,40,99.910725
5.170723,40,100.004452
4.259921,40,100.069015
1.801856,40,100.141133
7.557665,40,100.460718
6.639608,40,100.523202
-0.823184,40,100.585688
2.066412,40,100.648173
5.81029,40,100.726278
6.70179,40,100.804385
3.961014,40,101.116811
2.765105,40,101.179297
6.215416,40,101.257405
5.438773,40,101.335511
3.403477,40,101.413619
7.563537,40,101.507344
2.184635,40,101.80415
5.627659,40,101.866635
7.029991,40,101.913499
0.037662,40,101.975984
12.136485,40,102.05409
6.099799,40,102.116576
2.747421,40,102.429003
1.487236,40,102.510356
3.619613,40,102.572841
1.823326,40,102.636171
8.594798,40,102.698654
2.397513,40,102.76114
2.330641,40,103.089187
2.032501,40,103.136053
7.172387,40,103.214158
4.761077,40,103.276644
9.235885,40,103.354749
1.607042,40,103.401614
-0.32621,40,103.729662
-3.497245,40,103.807768
-2.255057,40,103.854632
7.166376,40,103.932739
6.475461,40,104.010846
0.539312,40,104.088952
6.387974,40,104.401378
6.684714,40,104.463867
5.684819,40,104.526349
6.10125,40,104.588834
1.522656,40,104.651319
-3.031941,40,104.729426
3.57941,40,105.041855
3.253989,40,105.119959
1.830261,40,105.166823
5.485093,40,105.229309
10.30189,40,105.291795
8.996718,40,105.3699
2.935435,40,105.666707
0.25814,40,105.744812
5.218869,40,105.791676
7.442057,40,105.854161
3.203648,40,105.932267
8.036661,40,105.994754
4.742611,40,106.313248
8.825027,40,106.375729
2.698311,40,106.438218
-0.929174,40,106.516325
-5.033452,40,106.578808
5.97558,40,106.656955
4.604442,40,106.984962
2.376118,40,107.04745
8.154279,40,107.109932
4.388072,40,107.172416
7.753374,40,107.250525
3.296789,40,107.32863
6.647665,40,107.641057
3.584578,40,107.703543
3.96251,40,107.767733
4.749295,40,107.836844
5.893626,40,107.903704
5.080182,40,107.95057
1.518914,40,108.294238
