#{"t_start": 1632873168.808778, "env_id": "Sprites-v0"}
r,l,t
26.854822,40,119.041482
24.310721,40,119.113136
17.034939,40,119.174097
26.216361,40,119.2351
29.330224,40,120.579988
27.148878,40,120.65853
25.973543,40,120.731492
20.716135,40,120.822471
28.0515,40,120.923239
24.070021,40,122.012099
20.734762,40,122.093052
27.933406,40,122.325139
31.917666,40,122.416039
17.916536,40,122.507135
26.947455,40,123.856627
23.670698,40,123.939406
28.714725,40,124.0162
27.748848,40,124.092035
25.058175,40,124.153834
30.075663,40,125.034516
21.896979,40,125.09831
33.711661,40,125.161187
32.352611,40,125.234988
30.235467,40,125.307747
27.552984,40,126.048805
35.346526,40,126.120618
34.871556,40,126.180417
27.958534,40,126.239258
31.010781,40,126.324073
24.979196,40,127.09497
29.401276,40,127.149823
27.165967,40,127.204719
29.974065,40,127.261527
29.931036,40,127.329346
28.792225,40,128.44237
28.48631,40,128.507195
20.285815,40,128.567035
17.184551,40,128.642834
25.029954,40,128.697688
28.377201,40,129.47266
27.476174,40,129.539438
26.388957,40,129.595328
27.006914,40,129.67312
25.420008,40,129.7409
23.409325,40,130.495921
30.790615,40,130.573715
30.844228,40,130.64249
28.134973,40,130.714297
30.138872,40,130.771185
20.581447,40,131.680713
26.472424,40,131.741552
25.380984,40,131.829318
28.08664,40,131.902162
24.788381,40,131.987893
26.932025,40,132.940389
31.904722,40,133.008164
32.40664,40,133.087994
26.979175,40,133.147794
27.399396,40,133.206677
32.101566,40,133.979569
27.843642,40,134.043398
28.891887,40,134.105234
19.737243,40,134.158091
19.226098,40,134.218928
32.240259,40,135.258189
26.68649,40,135.323974
26.795958,40,135.384812
29.587951,40,135.466643
27.269978,40,135.519453
24.698559,40,136.308382
27.170307,40,136.369224
25.486367,40,136.42906
27.420461,40,136.500828
21.475743,40,136.554686
24.212355,40,137.339628
24.859608,40,137.40745
26.054653,40,137.467247
29.225378,40,137.530078
28.228635,40,137.593908
20.589176,40,138.370832
21.108323,40,138.431669
31.281933,40,138.490552
21.064107,40,138.549352
30.037697,40,138.632132
30.83666,40,139.370198
20.172882,40,139.442966
34.969339,40,139.509785
30.45764,40,139.576607
25.530012,40,139.650409
27.147397,40,140.441297
26.372459,40,140.517133
27.097031,40,140.591939
29.153428,40,140.654764
26.544954,40,140.707631
28.63986,40,141.804653
28.325667,40,141.871475
31.36829,40,141.947328
27.249661,40,142.017085
26.543159,40,142.088931
33.529172,40,142.880774
26.266529,40,142.947639
31.488003,40,143.01446
21.378581,40,143.090215
30.016611,40,143.148099
24.612695,40,143.904081
22.887818,40,143.979837
30.005206,40,144.032697
29.565497,40,144.108535
22.469838,40,144.177354
31.528053,40,144.95124
28.346605,40,145.032066
27.383727,40,145.105869
26.728989,40,145.182662
27.621509,40,145.237516
23.509081,40,145.992503
27.141436,40,146.057286
33.080105,40,146.125145
24.58087,40,146.201897
28.72071,40,146.274744
29.067116,40,147.020752
28.193851,40,147.081587
30.248296,40,147.134404
22.26418,40,147.190296
24.093757,40,147.269046
29.552347,40,148.344171
28.120293,40,148.406005
27.725753,40,148.474822
26.888702,40,148.548659
24.557515,40,148.614496
30.35881,40,149.370471
30.113506,40,149.437251
24.775427,40,149.502128
29.130339,40,149.570893
31.15877,40,149.625802
28.389592,40,150.366801
22.40033,40,150.427642
28.80121,40,150.513415
23.196253,40,150.593201
23.541315,40,150.656988
28.064861,40,151.398051
29.221659,40,151.467865
24.403211,40,151.548605
29.216673,40,151.624402
28.001632,40,151.700203
26.388638,40,152.443257
27.13265,40,152.517019
29.023569,40,152.579849
25.411329,40,152.64667
23.735093,40,152.70057
25.197839,40,153.458501
23.886283,40,153.518383
25.785227,40,153.589193
30.072671,40,153.654021
31.632604,40,153.720841
28.904896,40,154.793931
26.506563,40,154.875712
31.558426,40,154.958533
29.877563,40,155.030301
31.334791,40,155.111084
25.074498,40,155.90202
28.366436,40,155.9788
24.100875,40,156.060547
27.16727,40,156.129401
31.216357,40,156.200174
25.792089,40,156.964172
23.36676,40,157.031991
29.100954,40,157.090791
